en,es
"As many of you will know, evolution operates by two main primary mechanisms.","Como muchos de ustedes sabrán, la evolución funciona por dos mecanismos primarios principales."
The first of these is natural selection -- that's random mutation and selective retention -- along with our basic anatomy and physiology -- the evolution of the pancreas or the eye or the fingernails.,"La primera es la selección natural, eso es mutación aleatoria y retención selectiva, junto con nuestra anatoma y fisiologa básica, la evolución del páncreas, el ojo o los dedos."
"Natural selection also explains many basic revulsions, such as the horrid smell of rotting meat, or fears, such as the fear of snakes or standing close to the edge of a cliff.","La selección natural también explica muchas revulsiones básicas, como el horrido olor de carne queda, o temores, como el miedo de serpientes o de estar cerca del borde de una falta."
"Natural selection also explains pleasures -- sexual pleasure, our liking for sweet, fat and proteins, which in turn explains a lot of popular foods, from ripe fruits through chocolate malts and barbecued ribs.","La selección natural también explica placerse, placer sexual, el gusto por las protenas dulces, grasas y grasas, lo que a su vez explica muchos alimentos populares, desde las frutas maduras a través de maltas de chocolate y caras barbecuedas."
"The other great principle of evolution is sexual selection, and it operates very differently.","El otro gran principio de la evolución es la selección sexual, y funciona muy diferente."
The peacock's magnificent tail is the most famous example of this.,La maravillosa cola del perro es el ejemplo más famoso de esto.
It did not evolve for natural survival.,No evolucionó para la supervivencia natural.
"In fact, it goes against natural survival.","De hecho, va en contra de la supervivencia natural."
"No, the peacock's tail results from the mating choices made by peahens.","No, la cola del perro resulta de las elecciones de matas hechas por las perras."
It's quite a familiar story.,Es una historia bastante familiar.
It's women who actually push history forward.,Son las mujeres que impulsan la historia hacia adelante.
"Darwin himself, by the way, had no doubts that the peacock's tail was beautiful in the eyes of the peahen.","Darwin mismo, por cierto, no tena dudas de que la cola del perro era hermosa en los ojos del perro."
He actually used that word.,En realidad usó esa palabra.
"Now, keeping these ideas firmly in mind, we can say that the experience of beauty is one of the ways that evolution has of arousing and sustaining interest or fascination, even obsession, in order to encourage us toward making the most adaptive decisions f","Ahora, manteniendo estas ideas en mente, podemos decir que la experiencia de la belleza es una de las formas en que la evolución tiene de sustituir y sostener el interés o la fascinación, incluso la obsesión, para impulsarnos a tomar las decisiones más adaptativas."
"Beauty is nature's way of acting at a distance, so to speak.","La belleza es la forma en que la naturaleza actua a distancia, por ejemplo."
"I mean, you can't expect to eat an adaptively beneficial landscape.","Quiero decir, no se puede esperar comer un paisaje adaptativamente beneficioso."
It would hardly do to eat your baby or your lover.,Casi no hara comer a tu bebé o a tu amante.
"So evolution's trick is to make them beautiful, to have them exert a kind of magnetism to give you the pleasure of simply looking at them.","El truco de la evolución es hacerlos hermosos, hacerlos tener una especie de magnetismo para darles el placer simplemente mirarlos."
"Consider briefly an important source of aesthetic pleasure, the magnetic pull of beautiful landscapes.","Consideren brevemente una fuente importante de placer estético, el impulso magnético de los hermosos paisajes."
"People in very different cultures all over the world tend to like a particular kind of landscape, a landscape that just happens to be similar to the pleistocene savannas where we evolved.","La gente en culturas muy diferentes en todo el mundo tiende a gustar un tipo particular de paisaje, un paisaje que simplemente es similar a las sabanas de pleistoceno donde evolucionamos."
"This landscape shows up today on calendars, on postcards, in the design of golf courses and public parks and in gold-framed pictures that hang in living rooms from New York to New Zealand.","Este paisaje aparece hoy en calendarios, en cartelas postales, en el diseo de campes de golf y parques pblicos y en imágenes encajadas en oro que se encuentran en salas de viver desde Nueva York hasta Nueva Zelandia."
It's a kind of Hudson River school landscape featuring open spaces of low grasses interspersed with copses of trees.,Es una especie de paisaje de la escuela del Ro Hudson con espacios abiertos de hermanas bajas encontrados con copas de árboles.
"The trees, by the way, are often preferred if they fork near the ground, that is to say, if they're trees you could scramble up if you were in a tight fix.","Los árboles, por cierto, son a menudo preferidos si se encuentran cerca del suelo, es decir, si son árboles, podran encenderse si estuvieran en una resuelta."
"The landscape shows the presence of water directly in view, or evidence of water in a bluish distance, indications of animal or bird life as well as diverse greenery and finally -- get this -- a path or a road, perhaps a riverbank or a shoreline, that exte","El paisaje muestra la presencia de agua directamente en la visión, o evidencia de agua en una distancia azul, indicaciones de vida animal o pájara, as como diversa ecologa y finalmente... obtenemos esto... un camino o un camino, quizás un ro o una lmite, que exte."
"This landscape type is regarded as beautiful, even by people in countries that don't have it.The ideal savanna landscape is one of the clearest examples where human beings everywhere find beauty in similar visual experience.But, someone might argue, that's","Este tipo de paisaje es considerado hermoso, incluso por personas en pases que no lo tienen.El paisaje de la savana ideal es uno de los ejemplos más claros donde seres humanos en todas partes encuentran belleza en experiencias visuales similares.Pero, alguien podra argumentar, eso es uno de los más claros."
How about artistic beauty?,Qué pasa con la belleza artstica?
Isn't that exhaustively cultural?,No es tan exhaustivamente cultural?
"No, I don't think it is.","No, no creo que es as."
"And once again, I'd like to look back to prehistory to say something about it.","Y una vez más, me gustara mirar hacia la prehistoria para decir algo sobre ella."
It is widely assumed that the earliest human artworks are the stupendously skillful cave paintings that we all know from Lascaux and Chauvet.,Se supone ampliamente que las primeros obras humanas son las pinturas de caverna increblemente habilidades que todos conocemos de Lascaux y Chauvet.
"Chauvet caves are about 32,000 years old, along with a few small, realistic sculptures of women and animals from the same period.","Las cavernas Chauvet tienen unos 32 000 aos, junto con unas pequeas esculturas realistas de mujeres y animales desde el mismo periodo."
"But artistic and decorative skills are actually much older than that.Beautiful shell necklaces that look like something you'd see at an arts and crafts fair, as well as ochre body paint, have been found from around 100,000 years ago.But the most intriguing","Pero las habilidades artsticas y decorativas son mucho más viejas que eso.Los colegas de cosas aguas que parecen algo que veran en una fecha de artes y mezquitas, y la pintura del cuerpo ochre, se han encontrado hace unos 100 000 aos.Pero lo más fascinante."
I have in mind the so-called Acheulian hand axes.,Tengo en mente las llamadas hechas de mano acheulianas.
The oldest stone tools are choppers from the Olduvai Gorge in East Africa.,Las herramientas de piedra más antiguas son el esquillador de la Gorge de Olduvai en frica del Esto.
They go back about two-and-a-half-million years.,Regresan cerca de dos millones y medio aos.
"These crude tools were around for thousands of centuries, until around 1.4 million years ago when Homo erectus started shaping single, thin stone blades, sometimes rounded ovals, but often in what are to our eyes an arresting, symmetrical pointed leaf or t","Estas herramientas brutas estaban en todas partes durante miles de siglos, hasta hace unos 1,4 millones de aos cuando el Homo erectus comenzó a formar pelas de piedra solas, delgadas de piedra, a veces ovales rondos, pero a menudo en lo que son nuestros ojos una hoja apuntada simétrica o t."
"These Acheulian hand axes -- they're named after St. Acheul in France, where finds were made in 19th century -- have been unearthed in their thousands, scattered across Asia, Europe and Africa, almost everywhere Homo erectus and Homo ergaster roamed.","Estas ejes de mano acheulianas, llamadas por San Acheul en Francia, donde se hizo descubrimientos en el siglo XIX, han sido descubiertas en sus miles, dispersadas en Asia, Europa y frica, casi en todas partes el Homo erectus y Homo ergaster rodeaban."
