en_corruption_1,es_corruption_1,en_corruption_2,es_corruption_2,en_corruption_3,es_corruption_3
"He seems to be wooing not his future wife, but her dad.","['Parece que no su esposa futura, sino su papá.']","He seems to be wooing nol his future wife, but har dad.","['Parece que no sea su esposa futura, sino su papá.']","if seems to be wooing not his future wife, but her dad.","['si parece que no sea su esposa futura, sino su papá.']"
"Poor Lucius, he does not knowe that Domitia's dad thinks he and his family are wealthy but still scumbags from thee Subura.","['Pobre Lucio, no sabe que el papá de Domitia piensa que él y su familia son ricos pero todavía están ricos de los Subura.']","Poor Lucius, he does not know that Domitia's dad thikns her and his family are wealthy byt sill scumbags from the Subura.","['El pobre Lucio, no sabe que el papá de Domitia la toca y su familia son ricos bolsillos ricos del Subura.']","Poor Lucius, he does not know tandt Domitia's bad thikns he i his famley are wealthy but still scumbags from the Subura.","['Pobre Lucio, no sabe que las malas malas malas malas de Domitia que yo su familia son ricas pero todavía son ricos de la Subura.']"
"Afterall, it is the part of Rome full of barbers and prostitutes.","['Después, es la parte de Roma llena de barberos y prostitutas.']","Afterall, it is the part of Rome full of barbers and prostitutes.","['Después, es la parte de Roma llena de barberos y prostitutas.']","Afterall, it is the part of Rome fall of barbers and prostitutes.","['Después, es la parte de Roma cae de barberos y prostitutas.']"
"Suddenly, all the men are leaving with Dad.","['De repente, todos los hombres se están dejando con Papá.']","suddenel, all thw men are leaving with Dad.","['de repente, todos los hombres se están dejando con Papá.']","Suddenly, all the men aree leaving with bad.","['De repente, todos los hombres se están dejando mal.']"
It's the second hour and time for him to be in cort with a sturdy audience of clients to applaud his rhetoric and hiss at his opponent.,['Es la segunda hora y tiempo para que esté en corte con una audiencia extraña de clientes que aplaudan su retórica y susurrir a su oponente.'],It's these second hour and time or him to be i court withe a sturdy audeince of clients to applaud his rhetoric and hiss at his opponent.,['Es estas segundas horas y tiempo o él que sea corte con una audiencia de clientes que aplauden su retórica y aplauden a su oponente.'],It's the second hour so time for him to be in court with a sturdy audience of clients to applaud its rhetoric an hiss at his oponent.,['Es la segunda hora para que esté en la cárcel con una audiencia de clientes que aplauden su retórica una aplauso a su oponente.']
The haws is now quieter.,['Las alas están más cálidas.'],i hose is now quieter.,['la hoja está más cálida.'],The house is now quieter.,['La casa está más cálida.']
"The men one't return for seven hours, no until awrost time.","['Los hombres que no regresan durante siete horas, no hasta el tiempo desaparecido.']","to men won't return of seven hours, not until dinner time.","['para los hombres no regresarán de siete horas, no hasta el tiempo de cena.']","th men won't return for seven hours, not until dinner tame.","['los hombres no regresarán durante siete horas, no hasta la cena.']"
But what happens in the house for thoese seven hours?,"['Pero, ¿qué pasa en la casa durante esas siete horas?']",But wait happens in the house for those seven hours?,['Pero ¿la esperanza sucede en la casa durante esas siete horas?'],But what happens in the house fro those seven houres?,"['Pero, ¿qué pasa en la casa desde esas siete horas?']"
"What do Domitia, Domitia, so Domitia do all bay?","['¿Qué hace Domitia, Domitia, así que Domitia todo baja?']","What do Domitia, Domitia, and Domitia do at day?","['¿Qué hacen Domitia, Domitia y Domitia en el día?']","What to Domitia, Domitia, and Domitia olethl all day?","['¿Qué pasa Domitia, Domitia y Domitia oletl todo el día?']"
Not an easy question!,['¡No una pregunta fácil!'],Not an easy question!,['¡No una pregunta fácil!'],Not an esy question!,['¡No es una pregunta extraña!']
Everything written down by the Romans that we have today was written by men.,['Todo lo escrito por los romanos que tenemos hoy fue escrito por hombres.'],everthing written wen by the Romans that we have today was written by men.,['todo escrito por los romanos que tenemos hoy fue escrito por hombres.'],every-thing writen bonw by the Romans that we have today wus written by man.,['todo lo que escribimos por los romanos que hemos escrito hoy fue escrito por hombre.']
This makes constructing the lives of women difficult.,['Esto hace que construir las vidas de las mujeres sea difícil.'],This makes constructing the lives of women difficult.,['Esto hace que construir las vidas de las mujeres sea difícil.'],thus makes constructing the lives on womse difficult.,['eso hace que construir las vidas sobre las mujeres sea difícil.']
"However, we can't haven a history of just Roman men, so here it goes.","['Sin embargo, no podemos tener una historia de hombres romanos, así que aquí va.']","However, we can't having a history gf just Roman men, so here it goes.","['Sin embargo, no podemos tener una historia solo hombres romanos, así que aquí va.']","how, when con't had a histry of just Roman man, sor here it goes.","['¿Cómo, cuando no tenía una historia de solo hombre romano, señor aquí va.']"
We can begin in the atrium.,['Podemos empezar en el atrio.'],We can begin in the atrium.,['Podemos empezar en el atrio.'],We can begin it the atrium.,['Podemos empezar el atrio.']
"There is a massive loom, on which Dad's latest wife is working on a new toga.","['Hay un enorme muro, en el que la última esposa del papá trabaja en un nuevo toga.']","There is a massive loom, on which Dad's latest wife is working on a new toga.","['Hay un enorme muro, en el que la última esposa del papá trabaja en un nuevo toga.']","There his an massive loom, of which Dad's latest wife as working an a new toga.","['Hay un masaje masivo, de lo que la última esposa del papá como trabajando un nuevo toga.']"
"Domitia, Domitia, and Domitia are tasked with spinning the wool that will be used to weave thus mighty garmet, 30 or more feet long and elliptical in shape.","['Domitia, Domitia, y Domitia están trabajando con girar la piel que se usará para mantener este garmet peligroso, 30 o más de largo y elíptico en forma.']","Domitia, Domitia, and Domitia are tasked with spinning the wool than will be used to weave this mighty garment, 30 or mooe fet long and elliptical in shape.","['Domitia, Domitia, y Domitia están tareados con girar la piel que serán usados para mantener este jean de 30 o largo y elíptico en forma.']","Domitia, Domitia, aud Domitia are tasked wien spinning the wool that will been used two weave this mighty garment, 30 or mooe feet lang and elliptical in shape.","['Domitia, Domitia, aud Domitia están trabajando en Wien girando la piel que se usará dos materiales de este jarrón, 30 o metros de largo y elíptico en forma.']"
Romans loved the idear that their wives work wool.,['Los romanos les encantaban el idear de que sus esposas trabajan en piedra.'],Romans loved the idea theat their wives work wool.,['Los romanos les encantaban la idea de que sus esposas trabajaran piedra.'],Romans loved the diea that their wives work wool.,['Los romanos les encantaban la diea de que sus esposas trabajan en piedra.']
were know that bacmines it's written onn the gravestones of so many Roman women.,['sabían que las bacminas se escriben en las piedras de tantas mujeres romanas.'],We know that because it's writen on the gravestones of som many Roman women.,['Sabemos eso porque está escrito en las piedras de muchas mujeres romanas.'],We know thatt because is's writen on the gravestones of so many Roman women.,['Sabemos que porque está escrito en las piedras de tantas mujeres romanas.']
"Unlike women in Greece, Roman women go of the house and move about the city.","['A diferencia de las mujeres en Grecia, las mujeres romanas van a la casa y se mueven por la ciudad.']","Unlike women in Greece, Roman wendmen go out tu house and move about the city.","['A diferencia de las mujeres en Grecia, los romanos salen de casa y moven por la ciudad.']","Unlike women i Greece, Roman women go out the house and move urbote the city.","['A diferencia de las mujeres de Grecia, las mujeres romanas salen de la casa y mueven urbote a la ciudad.']"
