en_corruption_1,es_corruption_1,en_corruption_2,es_corruption_2,en_corruption_3,es_corruption_3
And like ths.,['Y como ths.'],And like this.,['Y as.'],And like thus.,['Y como as.']
 People have no idea how bicycles work.,['La gente no tiene idea de cómo funcionan las bicicletas.'], People have no ida how bicycles work.,['La gente no tiene ida como funcionan las bicicletas.'], People have no idea haw bycicles work.,['La gente no tiene idea de que trabajara los crculos.']
"our zippers or rainbows, or even topics they argue passionately about.","['nuestros filtros o arcos, o incluso temas sobre los que argumentan apasionadamente.']","Or zippers or rainbows, or eva topics they argue passionately about.","['O rojos o arcos, o eva temas sobre los que argumentan apasionadamente.']","Or zippers or rainbows, or even topics they argue passionately about.","['O rincones, arcos, o incluso temas sobre los que argumentan apasionadamente.']"
"whene yew push people to explain how these things work, they usaly can't.","['y eso impulsa a la gente a explicar cómo funcionan estas cosas, no pueden.']","we you push people too explane how these things work, they usally con't.","['Uds.empujamos a la gente demasiado el funcionamiento de estas cosas, nosotros no.']","whan yau push poeple to explain how these things wokr, the usally can't.","['yan yau impulsan a el poeple para explicar cómo estas cosas desconcertan, el nosotro no puede.']"
"Just caring about something, like parenting, or feeling confident about it, doesn't guarantee that weed understand it.","['Sólo preocuparse por algo, como la crianza, o sentirse confiado en ello, no garantiza que las algas lo entienden.']","Just careing about something, like parenting, or fealing confident abound hit, doesn't guarantee tandt we understand it.","['Sólo preocuparse por algo, como la crianza, o tener confianza en el golpe, no garantiza que lo entendemos.']","Just caring about something, like parenting, or fealing confident about it, doesn't guarantee that we understand i.","['Sólo preocuparse por algo, como la crianza, o confiarse en ello, no garantiza que entendemos a i.']"
"aud everyone can't possibly be right about how parenting works, given how wildly beliefs have varied.","['todo el mundo no puede tener razón sobre cómo funciona la crianza, a pesar de las creencias variadas.']","And everyone can't possibly be right a_belt how parenting works, given hou wildly beliefs have varied.","['Y todo el mundo no puede estar en lo correcto como funciona la crianza, dado que sus creencias han variado.']","And evreone can't possibly be right about how parenting works, given how wildly beliefs have vqried.","['Y evreone no puede tener razón sobre cómo funciona la crianza, dado que las creencias muy amplias han ido.']"
"Mothers in a hunter-gatherer society regretted when their children cut themselves themselves while playing with knives, but they thourght the cuts were worth the freedom to explor.","['Las madres en una sociedad de bsquedores-recuerdores regretaron cuando sus hijos se cortaron mientras jugando con cuchillos, pero tuvieron que las cortes valan la libertad de explorar.']","Mothers in an hunter-gatherer society gregrated when ther children cat themselves themselves while playing with knives, but they thot the cuts we werth the freedom to explore.","['Las madres en una sociedad de recolectoras de caballeros se gregaron cuando los nios más se gatieron mientras jugando con cuchillos, pero agujeron las cortas que aprovechamos la libertad para explorar.']","Mothers in a hunter-gatherer society regretted when thier children cut themselves themselves while playing with knives, but they thought ther cuts were worht the freedom the explore.","['Las madres en una sociedad de bsquedores y recolectores regretaron cuando los nios se cortaron mientras jugando con cuchillos, pero pensaron que los cortes más eran inquietantes a la libertad de explorar.']"
"Even within one society like ours, parenting wasn't a common term until the 1970s.","['Incluso en una sociedad como la nuestra, la crianza no era un término comn hasta los aos 70.']","Even withing one society like ours, parenting wasn't as comman term until the 1970s.","['Incluso con una sociedad como la nuestra, la crianza no fue como término de comman hasta los aos 70.']","Even within one society like ours, parenting wasn't a common term untill thge 1970s.","['Incluso en una sociedad como la nuestra, la crianza no era un término comn hasta los aos 70.']"
"Before then, parents weren't veay as active shapers of children's futures.","['Antes de entonces, los padres no eran tan emocionadores activos del futuro de los nios.']","Before then, parents weren't viewed as acttive shapers for cildren's futures.","['Antes de entonces, los padres no fueron vistos como formadores acttivos para los futuros de los crdores.']","Before then, parents weren't revewed as active shapers for children's futures.","['Antes de entonces, los padres no fueron renovados como formarios activos para el futuro de los nios.']"
"year from now, people may look back on today's views and feel just as amazed as we feel when hearing about other times and places.","['Después de ao, la gente puede mirar las vueltas de hoy y sentirse tan sorprendente como nos sentimos cuando escuchamos sobre otras veces y lugares.']","year from now, people may look back on todya's views an feel just has amazed as wot feel went hearing of other tims and places.","['Después de ao, la gente puede volver a las vueltas de todya un sentimiento simplemente ha sorprendido cuando el sentimiento de ese sentimiento fue escuchando de otros timos y lugares.']","Years from now, people may look back hn to_day's views and feel just as amazed as weed feel where hearing about other times and places.","['Aos de aos, la gente puede mirar hacia el momento del da y sentirse tan sorprendente como las algas sentirse donde escuchar sobre otras veces y lugares.']"
"The scienc could help parents, and potential parents like my student, to undstone how they actually shape who their chirden become.","['El cienc podra ayudar a los padres, y a los padres potenciales como mi estudiante, a descalcar cómo forman realmente a quién se convirtió su chirden.']","The scci could help parents, and potential parents liuke my student, to understanit how they actually shape who theer children become.","['El scci podra ayudar a los padres, y a los padres potenciales a mentir a mi estudiante, a subestimar cómo forman realmente a quién se convierten los nios más.']","The science cod heellp parents, and potential parents like my student, ot undesand how they actually shapp who their child become.","['Los padres de la ciencia del codo, y padres potenciales como mi estudiante, otan insando cómo en realidad se encontraron a quién se convirtió su hijo.']"
Millions of chraner have been studied to disentangle all thoese shaping forces that are usually intertwined.,['Millones de chraner han sido estudiados para desencubrir todas las fuerzas de diseo que normalmente están entrelacadas.'],Millions of children have been studied tow disentangle at those shaping forces that are usually intertwined.,['Millones de nios han sido estudiados desencubriendo en esas fuerzas de formación que normalmente están entrelacadas.'],Millions of children have been studied to disentangle all those shaping forces that are usually intertwined.,['Se ha estudiado millones de nios para desencubrir todas esas fuerzas de formación que normalmente están entrelacadas.']
